diff_type,doi,focal_personid,focal_unitid,collab_personid,collab_unitid,collab_type
missing_from_ours,10.1038/S41567-023-02368-X,116604,8950,15477,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,116604,8950,30783,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,116604,8950,627165,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,116604,8950,827695,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,8950,116604,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,8950,15477,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,8950,30783,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,8950,627165,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,120362,8950,827695,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,8950,116604,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,8950,120362,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,8950,30783,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,8950,627165,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,15477,8950,827695,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,8950,116604,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,8950,120362,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,8950,15477,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,8950,627165,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,30783,8950,827695,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,8950,116604,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,8950,120362,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,8950,15477,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,8950,30783,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,627165,8950,827695,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,8950,116604,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,8950,120362,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,8950,15477,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,8950,30783,8950,Article
missing_from_ours,10.1038/S41567-023-02368-X,827695,8950,627165,8950,Article
missing_from_ours,10.1038/S41569-023-00982-Z,41191,8937,630658,33503,Article
missing_from_ours,10.1038/S41569-023-00982-Z,630658,33503,41191,8937,Article
missing_from_ours,10.1038/S41586-021-03191-1,412267,33503,412326,8930,Article
missing_from_ours,10.1038/S41586-021-03191-1,412267,8931,412326,8930,Article
missing_from_ours,10.1038/S41586-021-03191-1,412326,8930,412267,33503,Article
missing_from_ours,10.1038/S41586-021-03191-1,412326,8930,412267,8931,Article
missing_from_ours,10.1038/S41586-021-03397-3,1088692,33841,370187,33841,Article
missing_from_ours,10.1038/S41586-021-03397-3,370187,33841,1088692,33841,Article
missing_from_ours,10.1038/S41586-021-03464-9,1088692,33841,370187,33841,Article
missing_from_ours,10.1038/S41586-021-03464-9,370187,33841,1088692,33841,Article
missing_from_ours,10.1038/S41586-021-04149-Z,412247,8929,627127,33503,Article
missing_from_ours,10.1038/S41586-021-04149-Z,412247,8929,627127,8930,Article
missing_from_ours,10.1038/S41586-021-04149-Z,412247,8929,627127,8931,Article
missing_from_ours,10.1038/S41586-021-04149-Z,627127,33503,412247,8929,Article
missing_from_ours,10.1038/S41586-021-04149-Z,627127,8930,412247,8929,Article
missing_from_ours,10.1038/S41586-021-04149-Z,627127,8931,412247,8929,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,8928,44443,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,8928,50192,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,8928,50192,8938,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,8928,53694,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,8929,44443,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,8929,50192,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,8929,50192,8938,Article
missing_from_ours,10.1038/S41586-021-04226-3,135419,8929,53694,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,8937,135419,8928,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,8937,135419,8929,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,8937,50192,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,8937,50192,8938,Article
missing_from_ours,10.1038/S41586-021-04226-3,44443,8937,53694,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,8937,135419,8928,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,8937,135419,8929,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,8937,44443,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,8937,53694,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,8938,135419,8928,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,8938,135419,8929,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,8938,44443,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,50192,8938,53694,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,8937,135419,8928,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,8937,135419,8929,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,8937,44443,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,8937,50192,8937,Article
missing_from_ours,10.1038/S41586-021-04226-3,53694,8937,50192,8938,Article
missing_from_ours,10.1038/S41586-022-05321-9,488113,33836,544617,33842,Article
missing_from_ours,10.1038/S41586-022-05321-9,544617,33842,488113,33836,Article
missing_from_ours,10.1038/S41586-022-05599-9,152018,8929,53694,8937,Article
missing_from_ours,10.1038/S41586-022-05599-9,53694,8937,152018,8929,Article
missing_from_ours,10.1038/S41586-023-06108-2,143520,8950,827646,8950,Article
missing_from_ours,10.1038/S41586-023-06108-2,827646,8950,143520,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,8950,120362,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,8950,15477,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,8950,30783,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,8950,627165,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,116604,8950,827695,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,8950,116604,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,8950,15477,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,8950,30783,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,8950,627165,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,120362,8950,827695,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,8950,116604,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,8950,120362,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,8950,30783,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,8950,627165,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,15477,8950,827695,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,8950,116604,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,8950,120362,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,8950,15477,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,8950,627165,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,30783,8950,827695,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,8950,116604,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,8950,120362,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,8950,15477,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,8950,30783,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,627165,8950,827695,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,8950,116604,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,8950,120362,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,8950,15477,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,8950,30783,8950,Article
missing_from_ours,10.1038/S41586-023-06164-8,827695,8950,627165,8950,Article
missing_from_ours,10.1038/S41586-023-06263-6,176362,8930,816039,8930,Article
missing_from_ours,10.1038/S41586-023-06263-6,816039,8930,176362,8930,Article
missing_from_ours,10.1038/S41586-024-07737-X,34519,8930,627125,8930,Article
missing_from_ours,10.1038/S41586-024-07737-X,627125,8930,34519,8930,Article
missing_from_ours,10.1038/S41586-024-08434-5,176373,8930,53694,8937,Article
missing_from_ours,10.1038/S41586-024-08434-5,53694,8937,176373,8930,Article
missing_from_ours,10.1038/S41588-023-01315-Z,152018,8929,53694,8937,Article
missing_from_ours,10.1038/S41588-023-01315-Z,53694,8937,152018,8929,Article
missing_from_ours,10.1038/S41588-023-01318-W,152018,8929,53694,8937,Article
missing_from_ours,10.1038/S41588-023-01318-W,53694,8937,152018,8929,Article
missing_from_ours,10.1038/S41589-023-01491-3,100462,8929,7865,33503,Article
missing_from_ours,10.1038/S41589-023-01491-3,100462,8929,7865,8937,Article
missing_from_ours,10.1038/S41589-023-01491-3,7865,33503,100462,8929,Article
missing_from_ours,10.1038/S41589-023-01491-3,7865,8937,100462,8929,Article
missing_from_ours,10.1038/S41591-021-01250-8,176373,8930,53694,8937,Article
missing_from_ours,10.1038/S41591-021-01250-8,53694,8937,176373,8930,Article
missing_from_ours,10.1038/S41593-023-01507-0,176373,8930,53694,8937,Article
missing_from_ours,10.1038/S41593-023-01507-0,53694,8937,176373,8930,Article
missing_from_ours,10.1038/S41593-024-01584-9,176367,8930,412326,8930,Article
missing_from_ours,10.1038/S41593-024-01584-9,412326,8930,176367,8930,Article
missing_from_ours,10.1038/S41597-023-01945-2,154841,33503,630714,33503,Article
missing_from_ours,10.1038/S41597-023-01945-2,630714,33503,154841,33503,Article
missing_from_ours,10.1038/S41597-023-02136-9,154841,33503,630714,33503,Article
missing_from_ours,10.1038/S41597-023-02136-9,630714,33503,154841,33503,Article
missing_from_ours,10.1038/S41928-021-00572-2,169255,8937,488080,8937,Article
missing_from_ours,10.1038/S41928-021-00572-2,169255,8937,488080,8944,Article
missing_from_ours,10.1038/S41928-021-00572-2,488080,8937,169255,8937,Article
missing_from_ours,10.1038/S41928-021-00572-2,488080,8944,169255,8937,Article
missing_from_ours,10.1038/S41928-023-01101-Z,19111,8937,827696,8945,Article
missing_from_ours,10.1038/S41928-023-01101-Z,827696,8945,19111,8937,Article
missing_from_ours,10.1038/S43018-021-00283-9,412247,8929,48264,8929,Article
missing_from_ours,10.1038/S43018-021-00283-9,48264,8929,412247,8929,Article
missing_from_ours,10.1039/D1EE90017J,288070,8950,412265,8938,Article
missing_from_ours,10.1039/D1EE90017J,412265,8938,288070,8950,Article
missing_from_ours,10.1039/D2EA90009B,161150,8935,412239,8926,Article
missing_from_ours,10.1039/D2EA90009B,161150,8935,940145,8926,Article
missing_from_ours,10.1039/D2EA90009B,412239,8926,161150,8935,Article
missing_from_ours,10.1039/D2EA90009B,412239,8926,940145,8926,Article
missing_from_ours,10.1039/D2EA90009B,940145,8926,161150,8935,Article
missing_from_ours,10.1039/D2EA90009B,940145,8926,412239,8926,Article
missing_from_ours,10.1073/PNAS.2114995118,100462,8929,288069,8929,Article
missing_from_ours,10.1073/PNAS.2114995118,288069,8929,100462,8929,Article
missing_from_ours,10.1086/718327,131945,8936,286887,8936,Article
missing_from_ours,10.1086/718327,131945,8936,286887,8938,Article
missing_from_ours,10.1086/718327,286887,8936,131945,8936,Article
missing_from_ours,10.1086/718327,286887,8938,131945,8936,Article
missing_from_ours,10.1090/NOTI2290,544523,8943,86769,8943,Article
missing_from_ours,10.1090/NOTI2290,86769,8943,544523,8943,Article
missing_from_ours,10.1093/INFDIS/JIAD334,144921,8928,176238,33503,Article
missing_from_ours,10.1093/INFDIS/JIAD334,144921,8944,176238,33503,Article
missing_from_ours,10.1093/INFDIS/JIAD334,176238,33503,144921,8928,Article
missing_from_ours,10.1093/INFDIS/JIAD334,176238,33503,144921,8944,Article
missing_from_ours,10.1093/JPIDS/PIAA170.042,176238,33503,779118,33503,Article
missing_from_ours,10.1093/JPIDS/PIAA170.042,176238,33503,779118,8932,Article
missing_from_ours,10.1093/JPIDS/PIAA170.042,779118,33503,176238,33503,Article
missing_from_ours,10.1093/JPIDS/PIAA170.042,779118,8932,176238,33503,Article
missing_from_ours,10.1093/JPIDS/PIAB031.025,176238,33503,779118,33503,Article
missing_from_ours,10.1093/JPIDS/PIAB031.025,176238,33503,779118,8932,Article
missing_from_ours,10.1093/JPIDS/PIAB031.025,779118,33503,176238,33503,Article
missing_from_ours,10.1093/JPIDS/PIAB031.025,779118,8932,176238,33503,Article
missing_from_ours,10.1093/MAM/OZAE044.539,789757,8942,884356,8942,Article
missing_from_ours,10.1093/MAM/OZAE044.539,884356,8942,789757,8942,Article
missing_from_ours,10.1093/MAM/OZAE044.808,136907,8942,884356,8942,Article
missing_from_ours,10.1093/MAM/OZAE044.808,884356,8942,136907,8942,Article
missing_from_ours,10.1093/MAM/OZAE044.916,436500,8942,90491,8942,Article
missing_from_ours,10.1093/MAM/OZAE044.916,90491,8942,436500,8942,Article
missing_from_ours,10.1093/MICMIC/OZAD067.650,165211,8932,436500,8942,Article
missing_from_ours,10.1093/MICMIC/OZAD067.650,165211,8942,436500,8942,Article
missing_from_ours,10.1093/MICMIC/OZAD067.650,165211,8944,436500,8942,Article
missing_from_ours,10.1093/MICMIC/OZAD067.650,436500,8942,165211,8932,Article
missing_from_ours,10.1093/MICMIC/OZAD067.650,436500,8942,165211,8942,Article
missing_from_ours,10.1093/MICMIC/OZAD067.650,436500,8942,165211,8944,Article
missing_from_ours,10.1093/MICMIC/OZAD067.894,436500,8942,789757,8942,Article
missing_from_ours,10.1093/MICMIC/OZAD067.894,789757,8942,436500,8942,Article
missing_from_ours,10.1093/NEUONC/NOAB196.792,176486,8928,50211,8929,Article
missing_from_ours,10.1093/NEUONC/NOAB196.792,176486,8944,50211,8929,Article
missing_from_ours,10.1093/NEUONC/NOAB196.792,50211,8929,176486,8928,Article
missing_from_ours,10.1093/NEUONC/NOAB196.792,50211,8929,176486,8944,Article
missing_from_ours,10.1096/FASEBJ.2022.36.S1.R2341,175862,8929,178332,8932,Article
missing_from_ours,10.1096/FASEBJ.2022.36.S1.R2341,175862,8932,178332,8932,Article
missing_from_ours,10.1096/FASEBJ.2022.36.S1.R2341,178332,8932,175862,8929,Article
missing_from_ours,10.1096/FASEBJ.2022.36.S1.R2341,178332,8932,175862,8932,Article
missing_from_ours,10.1097/CCM.0000000000005648,154841,33503,630714,33503,Article
missing_from_ours,10.1097/CCM.0000000000005648,630714,33503,154841,33503,Article
missing_from_ours,10.1103/PHYSREVC.107.049903,156681,8950,78527,8950,Article
missing_from_ours,10.1103/PHYSREVC.107.049903,78527,8950,156681,8950,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,544569,8950,67570,8950,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,544569,8950,827691,8950,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,544569,8950,837222,8944,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,67570,8950,544569,8950,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,67570,8950,827691,8950,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,67570,8950,837222,8944,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,827691,8950,544569,8950,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,827691,8950,67570,8950,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,827691,8950,837222,8944,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,837222,8944,544569,8950,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,837222,8944,67570,8950,Article
missing_from_ours,10.1103/PHYSREVD.104.109903,837222,8944,827691,8950,Article
missing_from_ours,10.1103/PHYSREVD.110.119904,28897,8950,827409,8950,Article
missing_from_ours,10.1103/PHYSREVD.110.119904,827409,8950,28897,8950,Article
missing_from_ours,10.1109/CLEO/EUROPE-EQEC52157.2021.9542401,151147,8937,261298,8937,Conference Proceeding
missing_from_ours,10.1109/CLEO/EUROPE-EQEC52157.2021.9542401,261298,8937,151147,8937,Conference Proceeding
missing_from_ours,10.1109/INTERMAGSHORTPAPERS58606.2023.10228723,163144,8942,287087,8942,Conference Proceeding
missing_from_ours,10.1109/INTERMAGSHORTPAPERS58606.2023.10228723,287087,8942,163144,8942,Conference Proceeding
missing_from_ours,10.1109/OCEANSLIMERICK52467.2023.10244514,51803,8944,60042,8944,Conference Proceeding
missing_from_ours,10.1109/OCEANSLIMERICK52467.2023.10244514,60042,8944,51803,8944,Conference Proceeding
missing_from_ours,10.1109/TED.2024.3450435,138781,8937,9467,8937,Article
missing_from_ours,10.1109/TED.2024.3450435,9467,8937,138781,8937,Article
missing_from_ours,10.1109/VLSITECHNOLOGYANDCIR46769.2022.9830365,152464,8937,19111,8937,Conference Proceeding
missing_from_ours,10.1109/VLSITECHNOLOGYANDCIR46769.2022.9830365,19111,8937,152464,8937,Conference Proceeding
missing_from_ours,10.1121/10.0005322,370210,33840,919191,33840,Article
missing_from_ours,10.1121/10.0005322,919191,33840,370210,33840,Article
missing_from_ours,10.1121/10.0007701,370210,33840,488120,33840,Article
missing_from_ours,10.1121/10.0007701,488120,33840,370210,33840,Article
missing_from_ours,10.1121/10.0007815,370210,33840,919191,33840,Article
missing_from_ours,10.1121/10.0007815,919191,33840,370210,33840,Article
missing_from_ours,10.1121/10.0007970,370210,33840,919191,33840,Article
missing_from_ours,10.1121/10.0007970,919191,33840,370210,33840,Article
missing_from_ours,10.1121/10.0007979,288409,33840,370199,33843,Article
missing_from_ours,10.1121/10.0007979,288409,33840,370210,33840,Article
missing_from_ours,10.1121/10.0007979,288409,33840,488120,33840,Article
missing_from_ours,10.1121/10.0007979,370199,33843,288409,33840,Article
missing_from_ours,10.1121/10.0007979,370199,33843,370210,33840,Article
missing_from_ours,10.1121/10.0007979,370199,33843,488120,33840,Article
missing_from_ours,10.1121/10.0007979,370210,33840,288409,33840,Article
missing_from_ours,10.1121/10.0007979,370210,33840,370199,33843,Article
missing_from_ours,10.1121/10.0007979,370210,33840,488120,33840,Article
missing_from_ours,10.1121/10.0007979,488120,33840,288409,33840,Article
missing_from_ours,10.1121/10.0007979,488120,33840,370199,33843,Article
missing_from_ours,10.1121/10.0007979,488120,33840,370210,33840,Article
missing_from_ours,10.1121/10.0008295,370210,33840,919191,33840,Article
missing_from_ours,10.1121/10.0008295,919191,33840,370210,33840,Article
missing_from_ours,10.1121/10.0008456,919191,33840,919195,33840,Article
missing_from_ours,10.1121/10.0008456,919195,33840,919191,33840,Article
missing_from_ours,10.1121/10.0008558,288409,33840,488120,33840,Article
missing_from_ours,10.1121/10.0008558,488120,33840,288409,33840,Article
missing_from_ours,10.1121/10.0010616,370199,33843,370210,33840,Article
missing_from_ours,10.1121/10.0010616,370199,33843,488120,33840,Article
missing_from_ours,10.1121/10.0010616,370210,33840,370199,33843,Article
missing_from_ours,10.1121/10.0010616,370210,33840,488120,33840,Article
missing_from_ours,10.1121/10.0010616,488120,33840,370199,33843,Article
missing_from_ours,10.1121/10.0010616,488120,33840,370210,33840,Article
missing_from_ours,10.1121/10.0011019,370210,33840,488120,33840,Article
missing_from_ours,10.1121/10.0011019,488120,33840,370210,33840,Article
missing_from_ours,10.1121/10.0015418,370195,33840,370199,33843,Article
missing_from_ours,10.1121/10.0015418,370195,33840,370210,33840,Article
missing_from_ours,10.1121/10.0015418,370199,33843,370195,33840,Article
missing_from_ours,10.1121/10.0015418,370199,33843,370210,33840,Article
missing_from_ours,10.1121/10.0015418,370210,33840,370195,33840,Article
missing_from_ours,10.1121/10.0015418,370210,33840,370199,33843,Article
missing_from_ours,10.1121/10.0015423,288409,33840,370199,33843,Article
missing_from_ours,10.1121/10.0015423,288409,33840,370210,33840,Article
missing_from_ours,10.1121/10.0015423,288409,33840,488120,33840,Article
missing_from_ours,10.1121/10.0015423,370199,33843,288409,33840,Article
missing_from_ours,10.1121/10.0015423,370199,33843,370210,33840,Article
missing_from_ours,10.1121/10.0015423,370199,33843,488120,33840,Article
missing_from_ours,10.1121/10.0015423,370210,33840,288409,33840,Article
missing_from_ours,10.1121/10.0015423,370210,33840,370199,33843,Article
missing_from_ours,10.1121/10.0015423,370210,33840,488120,33840,Article
missing_from_ours,10.1121/10.0015423,488120,33840,288409,33840,Article
missing_from_ours,10.1121/10.0015423,488120,33840,370199,33843,Article
missing_from_ours,10.1121/10.0015423,488120,33840,370210,33840,Article
missing_from_ours,10.1121/10.0015424,370199,33843,370210,33840,Article
missing_from_ours,10.1121/10.0015424,370210,33840,370199,33843,Article
missing_from_ours,10.1121/10.0015425,288409,33840,370199,33843,Article
missing_from_ours,10.1121/10.0015425,288409,33840,370210,33840,Article
missing_from_ours,10.1121/10.0015425,370199,33843,288409,33840,Article
missing_from_ours,10.1121/10.0015425,370199,33843,370210,33840,Article
missing_from_ours,10.1121/10.0015425,370210,33840,288409,33840,Article
missing_from_ours,10.1121/10.0015425,370210,33840,370199,33843,Article
missing_from_ours,10.1121/10.0015428,288409,33840,370210,33840,Article
missing_from_ours,10.1121/10.0015428,370210,33840,288409,33840,Article
missing_from_ours,10.1121/10.0015484,370195,33840,370199,33843,Article
missing_from_ours,10.1121/10.0015484,370195,33840,370210,33840,Article
missing_from_ours,10.1121/10.0015484,370195,33840,488120,33840,Article
missing_from_ours,10.1121/10.0015484,370195,33840,53496,8944,Article
missing_from_ours,10.1121/10.0015484,370199,33843,370195,33840,Article
missing_from_ours,10.1121/10.0015484,370199,33843,370210,33840,Article
missing_from_ours,10.1121/10.0015484,370199,33843,488120,33840,Article
missing_from_ours,10.1121/10.0015484,370199,33843,53496,8944,Article
missing_from_ours,10.1121/10.0015484,370210,33840,370195,33840,Article
missing_from_ours,10.1121/10.0015484,370210,33840,370199,33843,Article
