diff_type,doi,focal_personid,focal_unitid,collab_personid,collab_unitid,collab_type
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,15477,8950,827695,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,15477,8950,836518,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,30783,8950,116604,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,30783,8950,120362,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,30783,8950,15477,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,30783,8950,627165,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,30783,8950,827695,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,30783,8950,836518,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,627165,8950,116604,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,627165,8950,120362,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,627165,8950,15477,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,627165,8950,30783,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,627165,8950,827695,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,627165,8950,836518,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,827695,8950,116604,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,827695,8950,120362,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,827695,8950,15477,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,827695,8950,30783,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,827695,8950,627165,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,827695,8950,836518,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,836518,8950,116604,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,836518,8950,120362,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,836518,8950,15477,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,836518,8950,30783,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,836518,8950,627165,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11272-W,836518,8950,827695,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11815-1,1977480,8950,544556,8938,Article
missing_from_ours,10.1140/EPJC/S10052-023-11815-1,1977480,8950,544556,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11815-1,544556,8938,1977480,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11815-1,544556,8950,1977480,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11832-0,1977480,8950,544556,8938,Article
missing_from_ours,10.1140/EPJC/S10052-023-11832-0,1977480,8950,544556,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11832-0,544556,8938,1977480,8950,Article
missing_from_ours,10.1140/EPJC/S10052-023-11832-0,544556,8950,1977480,8950,Article
missing_from_ours,10.1145/3450351,4077,8937,72171,8937,Article
missing_from_ours,10.1145/3450351,4077,8937,789742,8937,Article
missing_from_ours,10.1145/3450351,72171,8937,4077,8937,Article
missing_from_ours,10.1145/3450351,72171,8937,789742,8937,Article
missing_from_ours,10.1145/3450351,789742,8937,4077,8937,Article
missing_from_ours,10.1145/3450351,789742,8937,72171,8937,Article
missing_from_ours,10.1145/3572897,144262,33503,824717,8937,Article
missing_from_ours,10.1145/3572897,144262,8937,824717,8937,Article
missing_from_ours,10.1145/3572897,144262,8938,824717,8937,Article
missing_from_ours,10.1145/3572897,824717,8937,144262,33503,Article
missing_from_ours,10.1145/3572897,824717,8937,144262,8937,Article
missing_from_ours,10.1145/3572897,824717,8937,144262,8938,Article
missing_from_ours,10.1145/3658644.3691421,115847,8938,288398,8945,Conference Proceeding
missing_from_ours,10.1145/3658644.3691421,115847,8945,288398,8945,Conference Proceeding
missing_from_ours,10.1145/3658644.3691421,288398,8945,115847,8938,Conference Proceeding
missing_from_ours,10.1145/3658644.3691421,288398,8945,115847,8945,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-2506,1351825,8929,50211,8929,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-2506,50211,8929,1351825,8929,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-309,145732,8931,779088,8928,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-309,779088,8928,145732,8931,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-NG10,412247,8929,627127,33503,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-NG10,412247,8929,627127,8930,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-NG10,412247,8929,627127,8931,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-NG10,627127,33503,412247,8929,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-NG10,627127,8930,412247,8929,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2021-NG10,627127,8931,412247,8929,Conference Proceeding
missing_from_ours,10.1158/1538-7445.AM2022-365,115935,8928,60069,8928,Article
missing_from_ours,10.1158/1538-7445.AM2022-365,115935,8931,60069,8928,Article
missing_from_ours,10.1158/1538-7445.AM2022-365,60069,8928,115935,8928,Article
missing_from_ours,10.1158/1538-7445.AM2022-365,60069,8928,115935,8931,Article
missing_from_ours,10.1158/1538-7445.AM2023-3371,63580,8931,8219,33503,Article
missing_from_ours,10.1158/1538-7445.AM2023-3371,63580,8931,8219,8937,Article
missing_from_ours,10.1158/1538-7445.AM2023-3371,8219,33503,63580,8931,Article
missing_from_ours,10.1158/1538-7445.AM2023-3371,8219,8937,63580,8931,Article
missing_from_ours,10.1158/2326-6074.TUMIMM20-PO043,145732,8931,60069,8928,Conference Proceeding
missing_from_ours,10.1158/2326-6074.TUMIMM20-PO043,60069,8928,145732,8931,Conference Proceeding
missing_from_ours,10.1158/2326-6074.TUMIMM20-PR010,827663,8929,94944,8929,Conference Proceeding
missing_from_ours,10.1158/2326-6074.TUMIMM20-PR010,94944,8929,827663,8929,Conference Proceeding
missing_from_ours,10.1175/BAMS-D-21-0083.1,370228,33843,370230,33843,Article
missing_from_ours,10.1175/BAMS-D-21-0083.1,370230,33843,370228,33843,Article
missing_from_ours,10.1175/BAMS-D-22-0072.1,370228,33843,370230,33843,Article
missing_from_ours,10.1175/BAMS-D-22-0072.1,370230,33843,370228,33843,Article
missing_from_ours,10.1175/BAMS-D-24-0100.1,370228,33843,370230,33843,Article
missing_from_ours,10.1175/BAMS-D-24-0100.1,370230,33843,370228,33843,Article
missing_from_ours,10.1182/BLOOD-2022-169700,176243,8928,779118,33503,Article
missing_from_ours,10.1182/BLOOD-2022-169700,176243,8928,779118,8932,Article
missing_from_ours,10.1182/BLOOD-2022-169700,176243,8944,779118,33503,Article
missing_from_ours,10.1182/BLOOD-2022-169700,176243,8944,779118,8932,Article
missing_from_ours,10.1182/BLOOD-2022-169700,779118,33503,176243,8928,Article
missing_from_ours,10.1182/BLOOD-2022-169700,779118,33503,176243,8944,Article
missing_from_ours,10.1182/BLOOD-2022-169700,779118,8932,176243,8928,Article
missing_from_ours,10.1182/BLOOD-2022-169700,779118,8932,176243,8944,Article
missing_from_ours,10.1186/S12859-023-05313-0,175847,8933,919199,33841,Article
missing_from_ours,10.1186/S12859-023-05313-0,175847,8935,919199,33841,Article
missing_from_ours,10.1186/S12859-023-05313-0,919199,33841,175847,8933,Article
missing_from_ours,10.1186/S12859-023-05313-0,919199,33841,175847,8935,Article
missing_from_ours,10.1186/S13287-024-04048-W,175857,8928,50517,8928,Article
missing_from_ours,10.1186/S13287-024-04048-W,175857,8928,50517,8937,Article
missing_from_ours,10.1186/S13287-024-04048-W,175857,8929,50517,8928,Article
missing_from_ours,10.1186/S13287-024-04048-W,175857,8929,50517,8937,Article
missing_from_ours,10.1186/S13287-024-04048-W,50517,8928,175857,8928,Article
missing_from_ours,10.1186/S13287-024-04048-W,50517,8928,175857,8929,Article
missing_from_ours,10.1186/S13287-024-04048-W,50517,8937,175857,8928,Article
missing_from_ours,10.1186/S13287-024-04048-W,50517,8937,175857,8929,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,100462,8929,122664,33503,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,100462,8929,17819,33503,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,100462,8929,17819,8928,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,100462,8929,17819,8931,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,100462,8929,17819,8932,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,100462,8929,17819,8950,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,122664,33503,100462,8929,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,122664,33503,17819,33503,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,122664,33503,17819,8928,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,122664,33503,17819,8931,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,122664,33503,17819,8932,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,122664,33503,17819,8950,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,33503,100462,8929,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,33503,122664,33503,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,8928,100462,8929,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,8928,122664,33503,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,8931,100462,8929,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,8931,122664,33503,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,8932,100462,8929,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,8932,122664,33503,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,8950,100462,8929,Article
missing_from_ours,10.1200/JCO.2021.39.15_SUPPL.3131,17819,8950,122664,33503,Article
missing_from_ours,10.23919/VLSITECHNOLOGYANDCIR57934.2023.10185279,152464,8937,19111,8937,Conference Proceeding
missing_from_ours,10.23919/VLSITECHNOLOGYANDCIR57934.2023.10185279,19111,8937,152464,8937,Conference Proceeding
missing_from_ours,10.2514/6.2022-0343.C1,138846,8926,45488,8926,Conference Proceeding
missing_from_ours,10.2514/6.2022-0343.C1,45488,8926,138846,8926,Conference Proceeding
missing_from_ours,10.2514/6.2022-0587.C1,45488,8926,936750,8926,Conference Proceeding
missing_from_ours,10.2514/6.2022-0587.C1,936750,8926,45488,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-3422.C1,138846,8926,936750,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-3422.C1,936750,8926,138846,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,124124,8926,41860,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,124124,8926,54070,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,124124,8926,58424,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,124124,8926,91892,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,41860,8926,124124,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,41860,8926,54070,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,41860,8926,58424,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,41860,8926,91892,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,54070,8937,124124,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,54070,8937,41860,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,54070,8937,58424,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,54070,8937,91892,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,58424,8937,124124,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,58424,8937,41860,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,58424,8937,54070,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,58424,8937,91892,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,91892,8937,124124,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,91892,8937,41860,8926,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,91892,8937,54070,8937,Conference Proceeding
missing_from_ours,10.2514/6.2023-4158.C1,91892,8937,58424,8937,Conference Proceeding
missing_from_ours,10.3389/FMARS.2023.1361265,287266,33843,288147,33840,Article
missing_from_ours,10.3389/FMARS.2023.1361265,288147,33840,287266,33843,Article
missing_from_ours,10.3847/1538-3881/AC2D32,1109714,8950,289272,8926,Article
missing_from_ours,10.3847/1538-3881/AC2D32,1109714,8950,289272,8935,Article
missing_from_ours,10.3847/1538-3881/AC2D32,1109714,8950,289272,8950,Article
missing_from_ours,10.3847/1538-3881/AC2D32,289272,8926,1109714,8950,Article
missing_from_ours,10.3847/1538-3881/AC2D32,289272,8935,1109714,8950,Article
missing_from_ours,10.3847/1538-3881/AC2D32,289272,8950,1109714,8950,Article
missing_from_ours,10.3847/1538-3881/AC4477,1109714,8950,289272,8926,Article
missing_from_ours,10.3847/1538-3881/AC4477,1109714,8950,289272,8935,Article
missing_from_ours,10.3847/1538-3881/AC4477,1109714,8950,289272,8950,Article
missing_from_ours,10.3847/1538-3881/AC4477,289272,8926,1109714,8950,Article
missing_from_ours,10.3847/1538-3881/AC4477,289272,8935,1109714,8950,Article
missing_from_ours,10.3847/1538-3881/AC4477,289272,8950,1109714,8950,Article
missing_from_ours,10.3847/1538-3881/ACB589,1109714,8950,289272,8926,Article
missing_from_ours,10.3847/1538-3881/ACB589,1109714,8950,289272,8935,Article
missing_from_ours,10.3847/1538-3881/ACB589,1109714,8950,289272,8950,Article
missing_from_ours,10.3847/1538-3881/ACB589,289272,8926,1109714,8950,Article
missing_from_ours,10.3847/1538-3881/ACB589,289272,8935,1109714,8950,Article
missing_from_ours,10.3847/1538-3881/ACB589,289272,8950,1109714,8950,Article
missing_from_ours,10.3847/1538-4357/AC05C3,123266,8950,1824002,8950,Article
missing_from_ours,10.3847/1538-4357/AC05C3,1824002,8950,123266,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,503306,8950,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,503306,8950,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,503306,8950,827691,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,503306,8950,837222,8944,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,544569,8950,503306,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,544569,8950,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,544569,8950,827691,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,544569,8950,837222,8944,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,67570,8950,503306,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,67570,8950,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,67570,8950,827691,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,67570,8950,837222,8944,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,827691,8950,503306,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,827691,8950,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,827691,8950,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,827691,8950,837222,8944,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,837222,8944,503306,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,837222,8944,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,837222,8944,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2C,837222,8944,827691,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2D,544569,8950,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2D,544569,8950,827691,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2D,67570,8950,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2D,67570,8950,827691,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2D,827691,8950,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC1F2D,827691,8950,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,503306,8950,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,503306,8950,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,503306,8950,827691,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,503306,8950,837222,8944,Article
missing_from_ours,10.3847/1538-4357/AC4267,544569,8950,503306,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,544569,8950,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,544569,8950,827691,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,544569,8950,837222,8944,Article
missing_from_ours,10.3847/1538-4357/AC4267,67570,8950,503306,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,67570,8950,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,67570,8950,827691,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,67570,8950,837222,8944,Article
missing_from_ours,10.3847/1538-4357/AC4267,827691,8950,503306,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,827691,8950,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,827691,8950,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,827691,8950,837222,8944,Article
missing_from_ours,10.3847/1538-4357/AC4267,837222,8944,503306,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,837222,8944,544569,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,837222,8944,67570,8950,Article
missing_from_ours,10.3847/1538-4357/AC4267,837222,8944,827691,8950,Article
missing_from_ours,10.3847/25C2CFEB.026A7425,287800,33842,779122,8935,Article
missing_from_ours,10.3847/25C2CFEB.026A7425,779122,8935,287800,33842,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,289279,33836,370183,33841,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,289279,33836,488113,33836,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,289279,33836,645272,33836,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,370183,33841,289279,33836,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,370183,33841,488113,33836,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,370183,33841,645272,33836,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,488113,33836,289279,33836,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,488113,33836,370183,33841,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,488113,33836,645272,33836,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,645272,33836,289279,33836,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,645272,33836,370183,33841,Article
missing_from_ours,10.3847/25C2CFEB.1F3849DB,645272,33836,488113,33836,Article
missing_from_ours,10.3847/25C2CFEB.4B695863,287800,33842,779122,8935,Article
missing_from_ours,10.3847/25C2CFEB.4B695863,779122,8935,287800,33842,Article
missing_from_ours,10.3847/25C2CFEB.8EF223F3,101859,8935,779122,8935,Article
missing_from_ours,10.3847/25C2CFEB.8EF223F3,779122,8935,101859,8935,Article
missing_from_ours,10.3847/25C2CFEB.9D29EF85,101859,8935,488061,8926,Article
missing_from_ours,10.3847/25C2CFEB.9D29EF85,101859,8935,488061,8935,Article
missing_from_ours,10.3847/25C2CFEB.9D29EF85,488061,8926,101859,8935,Article
missing_from_ours,10.3847/25C2CFEB.9D29EF85,488061,8935,101859,8935,Article
missing_from_ours,10.3847/25C2CFEB.BC2B9583,287030,33842,288948,8935,Article
missing_from_ours,10.3847/25C2CFEB.BC2B9583,287030,33842,779122,8935,Article
missing_from_ours,10.3847/25C2CFEB.BC2B9583,288948,8935,287030,33842,Article
missing_from_ours,10.3847/25C2CFEB.BC2B9583,288948,8935,779122,8935,Article
missing_from_ours,10.3847/25C2CFEB.BC2B9583,779122,8935,287030,33842,Article
missing_from_ours,10.3847/25C2CFEB.BC2B9583,779122,8935,288948,8935,Article
missing_from_ours,10.4049/JIMMUNOL.206.SUPP.29.05,115935,8928,60069,8928,Article
missing_from_ours,10.4049/JIMMUNOL.206.SUPP.29.05,115935,8931,60069,8928,Article
missing_from_ours,10.4049/JIMMUNOL.206.SUPP.29.05,60069,8928,115935,8928,Article
missing_from_ours,10.4049/JIMMUNOL.206.SUPP.29.05,60069,8928,115935,8931,Article
missing_from_ours,10.4049/JIMMUNOL.208.SUPP.122.09,115935,8928,60069,8928,Article
missing_from_ours,10.4049/JIMMUNOL.208.SUPP.122.09,115935,8931,60069,8928,Article
missing_from_ours,10.4049/JIMMUNOL.208.SUPP.122.09,60069,8928,115935,8928,Article
missing_from_ours,10.4049/JIMMUNOL.208.SUPP.122.09,60069,8928,115935,8931,Article
missing_from_ours,10.5334/AOGH.3916,370201,33841,370225,33841,Article
missing_from_ours,10.5334/AOGH.3916,370225,33841,370201,33841,Article
missing_from_ours,10.5334/AOGH.4331,370201,33841,370225,33841,Article
missing_from_ours,10.5334/AOGH.4331,370225,33841,370201,33841,Article
missing_from_ours,10.7185/GOLD2023.17618,287800,33842,289279,33836,Conference Proceeding
missing_from_ours,10.7185/GOLD2023.17618,287800,33842,645272,33836,Conference Proceeding
missing_from_ours,10.7185/GOLD2023.17618,289279,33836,287800,33842,Conference Proceeding
missing_from_ours,10.7185/GOLD2023.17618,289279,33836,645272,33836,Conference Proceeding
missing_from_ours,10.7185/GOLD2023.17618,645272,33836,287800,33842,Conference Proceeding
missing_from_ours,10.7185/GOLD2023.17618,645272,33836,289279,33836,Conference Proceeding
extra_in_ours,10.1109/CLEO/EUROPE-EQEC52157.2021.95424,151147,8937,261298,8937,Conference Proceeding
extra_in_ours,10.1109/CLEO/EUROPE-EQEC52157.2021.95424,261298,8937,151147,8937,Conference Proceeding
extra_in_ours,10.1109/INTERMAGSHORTPAPERS58606.2023.10,163144,8942,287087,8942,Conference Proceeding
extra_in_ours,10.1109/INTERMAGSHORTPAPERS58606.2023.10,287087,8942,163144,8942,Conference Proceeding
extra_in_ours,10.1109/OCEANSLIMERICK52467.2023.1024451,51803,8944,60042,8944,Conference Proceeding
extra_in_ours,10.1109/OCEANSLIMERICK52467.2023.1024451,60042,8944,51803,8944,Conference Proceeding
extra_in_ours,10.1109/VLSITECHNOLOGYANDCIR46769.2022.9,152464,8937,19111,8937,Conference Proceeding
extra_in_ours,10.1109/VLSITECHNOLOGYANDCIR46769.2022.9,19111,8937,152464,8937,Conference Proceeding
extra_in_ours,10.23919/VLSITECHNOLOGYANDCIR57934.2023.,152464,8937,19111,8937,Conference Proceeding
extra_in_ours,10.23919/VLSITECHNOLOGYANDCIR57934.2023.,19111,8937,152464,8937,Conference Proceeding
